lat;lon;emission 2011 (tons)
32.4;-6.1;2.74817e-3
32.4;-6.0;1.10724e-2
32.4;-5.8;3.50050e-2
32.4;-5.7;2.64455e-2
32.4;-5.3;3.25947e-2
32.4;-4.8;1.56577e-2
32.4;-4.5;4.54359e-3
32.4;51.4;8.17913e+4
32.3;-9.3;3.73527e-1
32.3;-9.2;2.17386e-2
32.3;-9.1;3.12927e-2
32.3;-9.0;1.52098e-2
32.3;-8.9;8.44038e-2
32.3;-8.8;1.24009e-2
32.3;-8.7;2.22321e-2
32.3;-8.6;8.50756e-2
32.3;-8.5;4.70681e-3
32.3;-8.0;4.08050e-3
32.3;-7.8;1.67927e-2
32.3;-7.7;1.81478e-2
32.3;-7.6;2.66315e-2
32.3;-7.3;3.39839e-2
32.3;-7.2;1.76999e-2
32.3;-7.1;1.97876e-2
32.3;-7.0;8.38420e-2
32.3;-6.9;4.30673e-2
32.3;-6.8;1.40331e-1
32.3;-6.7;1.67604e-1
32.3;-6.6;6.66659e-2
32.3;-6.5;7.47093e-2
32.3;-6.4;7.81559e-1
32.3;-6.3;7.15436e-2
32.3;-6.1;6.16820e-3
32.3;-6.0;1.98142e-2
32.3;-5.5;6.35420e-3
32.3;-5.2;1.00817e-2
32.3;-5.0;3.56048e-3
32.3;-4.6;4.26270e-3
32.3;-4.1;4.97290e-2
32.3;-4.0;3.67815e-3
32.2;-112.3;5.23259e+0
32.2;-97.1;3.70642e+0
32.2;-94.5;3.18316e-1
32.2;-9.3;8.86969e-1
32.2;-9.2;7.73967e-2
32.2;-9.1;3.32058e-2
32.2;-9.0;3.24163e-2
32.2;-8.8;1.68382e-2
32.2;-8.7;2.47867e-3
32.2;-8.6;3.42652e-1
32.2;-8.5;3.80227e-2
32.2;-8.4;3.51341e-2
32.2;-8.1;2.20233e-2
32.2;-8.0;3.92579e-1
32.2;-7.9;2.67226e-2
32.2;-7.3;2.48968e-2
32.2;-7.2;7.11792e-2
32.2;-7.1;1.51605e-2
32.2;-7.0;5.36121e-2
32.2;-6.9;2.23346e-2
32.2;-6.8;1.59136e-1
32.2;-6.7;1.03227e-1
32.2;-6.6;1.57435e-1
32.2;-6.5;1.21041e-1
32.2;-6.3;3.40105e-3
32.2;-6.2;3.93588e-2
32.2;-5.9;2.16362e-3
32.2;-5.5;1.23744e-3
32.2;-5.3;2.69883e-3
32.2;-5.2;4.51702e-3
32.2;-5.1;2.67605e-3
32.2;-4.8;2.15602e-2
32.2;-4.7;7.46637e-3
32.2;-4.6;4.50563e-3
32.2;-4.5;1.15583e-1
32.2;-4.4;2.83548e-2
32.2;-4.0;5.89490e-3
32.2;-3.5;3.97194e-2
32.2;-2.8;9.79700e-3
32.1;-89.1;2.18024e-2
32.1;-9.3;6.29346e-2
32.1;-9.2;2.79752e-3
32.1;-9.1;1.49343e-1
32.1;-8.9;6.04180e-2
32.1;-8.4;1.69483e-2
32.1;-8.3;3.37069e-3
32.1;-8.0;4.16781e-3
32.1;-7.9;5.51304e-2
32.1;-7.6;1.82275e-2
32.1;-7.4;7.69830e-2
32.1;-7.3;6.96229e-2
32.1;-7.2;3.40181e-2
32.1;-7.1;2.20385e-2
32.1;-7.0;1.10458e-2
32.1;-6.9;2.47791e-2
32.1;-6.8;1.37595e-1
32.1;-6.7;4.24448e-2
32.1;-6.6;1.79656e-2
32.1;-6.5;9.78562e-3
32.1;-6.4;3.59768e-2
32.1;-6.3;3.41016e-2
32.1;-6.2;1.31829e-2
32.1;-5.9;2.80131e-3
32.1;-5.7;2.08163e-2
32.1;-5.6;1.25869e-2
32.1;-5.5;1.24503e-3
32.1;-5.4;6.07331e-3
32.1;-5.3;1.20289e-2
32.1;-4.4;1.18050e-3
32.1;-2.6;5.18129e-3
32.1;-1.3;4.18223e-2
32.0;-9.4;4.40239e-2
32.0;-9.2;6.81463e-2
32.0;-9.1;1.00399e-2
32.0;-9.0;7.17713e-2
32.0;-8.8;4.54094e-2
32.0;-8.7;1.17044e-1
32.0;-8.6;6.48326e-3
32.0;-8.5;8.26843e-2
32.0;-8.4;2.05506e-2
32.0;-8.0;1.35625e-2
32.0;-7.6;2.59520e-2
32.0;-7.5;2.00381e-1
32.0;-7.4;2.63229e-1
32.0;-7.3;5.83683e-2
32.0;-7.1;2.04177e-2
32.0;-7.0;2.09339e-2
32.0;-6.9;9.49713e-3
32.0;-6.8;1.47316e-2
32.0;-6.7;7.86873e-3
32.0;-6.6;4.50943e-3
32.0;-6.5;2.00343e-2
32.0;-6.4;1.92752e-2
32.0;-6.3;1.50542e-2
32.0;-6.2;5.71270e-3
32.0;-6.1;4.57776e-3
32.0;-6.0;1.12242e-2
32.0;-5.6;1.37371e-2
32.0;-5.5;1.58931e-2
32.0;-5.3;8.57855e-3
32.0;-5.2;9.91088e-3
32.0;-3.1;2.53447e-2
32.0;-1.3;2.58495e-3
32.0;118.4;5.82899e+5
31.9;-9.4;4.65367e-3
31.9;-9.3;2.16400e-2
31.9;-9.2;6.26689e-3
31.9;-9.1;2.57356e-3
31.9;-8.8;9.09478e-3
31.9;-8.7;2.25206e-2
31.9;-8.4;2.82067e-2
31.9;-8.3;1.55097e-2
31.9;-8.2;4.65747e-3
31.9;-8.1;2.14995e-2
31.9;-8.0;2.70490e-2
31.9;-7.4;8.44797e-2
31.9;-7.3;1.00494e-1
31.9;-7.2;1.26211e-2
31.9;-7.1;2.94024e-2
31.9;-7.0;3.32020e-2
31.9;-6.9;3.13079e-2
31.9;-6.8;1.45152e-2
31.9;-6.6;2.20385e-1
31.9;-6.4;6.57967e-2
31.9;-6.2;1.13685e-2
31.9;-6.1;1.26059e-2
31.9;-5.3;4.09569e-3
31.9;-5.2;4.81689e-3
31.9;-5.1;1.36422e-2
31.9;-5.0;2.62671e-3
31.9;-4.5;3.88027e-1
31.9;-4.4;4.98277e-2
31.9;-3.7;4.18071e-2
31.9;-3.6;1.26401e-2
31.8;-9.6;1.07004e-2
31.8;-9.5;2.40579e-2
31.8;-9.4;4.24980e-2
31.8;-9.3;2.96377e-2
31.8;-9.2;5.03439e-2
31.8;-8.9;5.61629e-2
31.8;-8.4;2.40655e-3
31.8;-8.2;1.28033e-2
31.8;-8.0;2.49233e-2
31.8;-7.8;2.40617e-2
31.8;-7.6;6.41113e-2
31.8;-7.5;4.40049e-2
31.8;-7.4;1.15044e-1
31.8;-7.3;1.24564e-1
31.8;-7.2;4.57320e-2
31.8;-7.1;2.97668e-2
31.8;-7.0;7.79395e-2
31.8;-6.9;5.16079e-2
31.8;-6.8;9.69452e-3
31.8;-6.5;2.17994e-2
31.8;-6.4;5.32933e-3
31.8;-6.2;2.44261e-2
31.8;-5.8;7.76245e-3
31.8;-5.5;7.02985e-3
31.8;-5.0;2.12869e-2
31.8;-4.4;1.13191e-2
31.7;-106.5;5.45061e-1
31.7;-9.6;4.09113e-2
31.7;-9.5;1.81250e-2
31.7;-9.4;2.43767e-2
31.7;-8.9;4.15186e-2
31.7;-8.7;5.95222e-2
31.7;-8.5;2.39061e-2
31.7;-8.4;2.78841e-2
31.7;-8.3;2.44754e-2
31.7;-8.2;9.29558e-2
31.7;-8.1;1.04700e-1
31.7;-8.0;6.66128e-2
31.7;-7.8;5.74307e-3
31.7;-7.7;3.88919e-2
31.7;-7.5;7.42841e-3
31.7;-7.4;4.01446e-2
31.7;-7.3;6.55158e-2
31.7;-7.2;8.23085e-2
31.7;-7.1;1.08579e-1
31.7;-7.0;7.38552e-2
31.7;-6.9;2.98351e-3
31.7;-6.8;4.85257e-2
31.7;-6.7;1.76771e-2
31.7;-6.6;1.64017e-2
31.7;-6.3;3.17710e-3
31.7;-5.9;1.95485e-3
31.7;-5.8;3.43673e-2
31.7;-5.4;3.16951e-3
31.7;-5.3;2.09909e-3
31.7;-5.0;4.55498e-3
31.7;-4.3;2.05733e-3
31.7;-4.2;4.00838e-3
31.6;-9.7;1.17139e-2
31.6;-9.6;1.24731e-2
31.6;-9.5;2.47487e-2
31.6;-9.3;3.16116e-2
31.6;-9.2;2.94555e-2
31.6;-8.9;1.65915e-2
31.6;-8.8;6.04674e-3
31.6;-8.6;5.75446e-3
31.6;-8.4;7.13500e-2
31.6;-8.3;1.00403e-1
31.6;-8.2;1.54653e-1
31.6;-8.1;6.29741e-1
31.6;-8.0;2.71512e+0
31.6;-7.9;1.49589e-1
31.6;-7.8;4.20083e-2
31.6;-7.7;1.20802e-1
31.6;-7.6;5.64969e-2
31.6;-7.5;7.71310e-2
31.6;-7.4;1.05478e-1
31.6;-7.3;6.16858e-2
31.6;-7.2;3.97764e-2
31.6;-7.1;2.64834e-2
31.6;-7.0;1.06511e-2
31.6;-6.9;6.12797e-2
31.6;-6.7;3.47849e-2
31.6;-6.6;4.41643e-2
31.6;-6.5;4.26422e-2
31.6;-6.4;1.06359e-2
31.6;-5.9;3.01995e-2
31.6;-5.6;2.90228e-2
31.6;-5.4;2.65328e-2
31.6;-5.3;2.14464e-3
31.6;-5.0;1.51339e-1
31.6;-4.9;1.20441e-2
31.6;-4.8;3.20367e-3
31.6;-4.3;2.82067e-2
31.6;-4.2;2.35644e-2
31.5;-9.8;1.97610e-1
31.5;-9.7;1.71191e-2
31.5;-9.6;3.23366e-2
31.5;-9.5;5.83303e-2
31.5;-9.4;3.61438e-2
31.5;-9.3;3.65158e-2
31.5;-9.2;1.55135e-2
31.5;-9.1;8.18112e-2
31.5;-9.0;6.51362e-3
31.5;-8.9;4.57016e-3
31.5;-8.8;1.38054e-1
31.5;-8.6;2.08960e-2
31.5;-8.5;4.65557e-2
31.5;-8.4;1.61132e-2
31.5;-8.3;1.75974e-2
31.5;-8.2;6.29346e-2
31.5;-8.1;2.80488e-1
31.5;-8.0;5.14622e-1
31.5;-7.9;8.54438e-2
31.5;-7.8;1.57640e-1
31.5;-7.7;1.85938e-1
31.5;-7.5;4.46692e-2
31.5;-7.4;2.19170e-2
31.5;-7.3;3.48190e-2
31.5;-7.1;3.63222e-2
31.5;-7.0;3.68080e-2
31.5;-6.7;7.15511e-3
31.5;-6.6;1.20669e-2
31.5;-6.5;5.39765e-3
31.5;-6.0;5.05223e-3
31.5;-5.9;1.93321e-2
31.5;-5.6;1.41956e-1
31.5;-5.1;1.07152e-1
31.5;-5.0;9.89569e-3
31.5;-4.9;2.26610e-2
31.5;-4.8;1.59272e-2
31.5;-4.7;2.77854e-3
31.5;-4.5;3.45040e-3
31.5;-4.4;2.76411e-2
31.5;-4.3;1.00437e-2
31.5;104.4;1.22386e+1
31.5;117.1;1.90309e+4
31.4;-9.8;9.62315e-2
31.4;-9.7;2.67339e-2
31.4;-9.5;2.24447e-2
31.4;-9.4;3.28908e-2
31.4;-9.3;5.53051e-3
31.4;-9.1;2.21296e-3
31.4;-9.0;2.72274e-2
31.4;-8.8;2.63316e-2
31.4;-8.7;1.69787e-2
31.4;-8.6;1.17556e-2
31.4;-8.5;2.44071e-3
31.4;-8.4;7.19307e-3
31.4;-8.3;3.62880e-3
31.4;-8.2;1.93511e-2
31.4;-8.1;4.18375e-2
31.4;-8.0;2.09415e-2
31.4;-7.9;1.88853e-1
31.4;-7.8;8.78352e-3
31.4;-7.7;4.66734e-2
31.4;-7.6;3.65765e-2
31.4;-7.5;6.42252e-3
31.4;-7.4;4.87497e-2
31.4;-7.0;2.90532e-2
31.4;-6.9;3.18317e-2
31.4;-6.8;2.16855e-2
31.4;-6.7;3.61362e-3
31.4;-6.3;2.45400e-2
31.4;-6.2;4.69922e-2
31.4;-6.1;3.25681e-3
31.4;-6.0;1.46329e-2
31.4;-5.8;1.04195e-2
31.4;-5.7;8.18378e-3
31.4;-5.6;4.41112e-2
31.4;-5.5;1.00460e-1
31.4;-5.4;1.50580e-2
31.4;-5.3;2.28129e-3
31.4;-5.1;2.13704e-2
31.4;-4.5;6.40734e-3
31.4;-4.4;3.85237e-2
31.4;-4.3;1.77261e-1
31.4;104.4;6.73125e+2
31.4;118.3;6.58247e+2
31.3;-9.8;2.12793e-2
31.3;-9.7;1.29323e-2
31.3;-9.6;2.59368e-2
31.3;-9.5;2.33329e-2
31.3;-9.4;5.79621e-3
31.3;-9.0;4.14883e-3
31.3;-8.9;6.62370e-3
31.3;-8.8;2.91443e-2
31.3;-8.6;4.49842e-2
31.3;-8.5;1.07460e-2
31.3;-8.4;2.24788e-2
31.3;-8.3;3.49595e-3
31.3;-8.2;3.57490e-2
31.3;-8.1;3.53618e-2
31.3;-8.0;5.93514e-2
31.3;-7.9;6.47870e-2
31.3;-7.8;8.75885e-2
31.3;-7.5;5.41891e-2
31.3;-7.4;2.35568e-2
31.3;-7.2;3.30995e-3
31.3;-7.1;1.89259e-2
31.3;-7.0;2.45210e-3
31.3;-6.9;4.85485e-3
31.3;-6.6;5.01807e-2
31.3;-6.4;5.57985e-3
31.3;-6.2;1.50163e-2
31.3;-6.1;1.81971e-2
31.3;-6.0;7.00214e-2
31.3;-5.9;2.34202e-3
31.3;-5.8;1.34144e-2
31.3;-5.4;1.76202e-2
31.3;-5.3;2.13704e-3
31.3;-4.9;2.90000e-3
31.3;-4.4;4.34621e-3
31.3;-4.3;5.19306e-2
31.3;-4.2;2.94176e-3
31.3;120.1;6.11932e+2
31.2;-96.1;8.28493e-1
31.2;-9.9;8.32802e-3
31.2;-9.8;1.20365e-2
31.2;-9.7;3.12889e-2
31.2;-9.6;3.33083e-2
31.2;-9.5;8.93156e-3
31.2;-9.4;1.19758e-2
31.2;-9.3;1.23971e-2
31.2;-9.2;5.24088e-2
31.2;-9.1;3.44584e-2
31.2;-9.0;4.06039e-2
31.2;-8.9;2.45286e-2
31.2;-8.8;7.15967e-2
31.2;-8.7;2.82371e-2
31.2;-8.6;6.11544e-2
31.2;-8.5;2.19360e-2
31.2;-8.3;6.06192e-2
31.2;-8.2;1.09471e-2
31.2;-8.1;1.06473e-2
31.2;-8.0;3.32172e-2
31.2;-7.7;9.53054e-2
31.2;-7.3;4.93456e-3
31.2;-7.2;1.81364e-2
31.2;-7.1;2.48246e-3
31.2;-6.7;2.59254e-3
31.2;-6.6;4.04634e-2
31.2;-6.3;3.15812e-3
31.2;-6.2;1.19633e-1
31.2;-6.1;5.56011e-2
31.2;-5.6;1.05941e-2
31.2;-5.0;4.79032e-3
31.2;-4.9;2.93796e-3
31.2;-4.4;2.41034e-3
31.2;-4.3;1.27976e-1
31.2;29.9;2.47646e+0
31.2;120.3;1.90181e+4
31.2;121.3;7.32960e+6
31.1;-9.9;2.86205e-3
31.1;-9.8;2.81308e-2
31.1;-9.7;8.37357e-3
31.1;-9.3;9.37187e-3
31.1;-9.2;4.99150e-3
31.1;-9.1;1.57526e-2
31.1;-9.0;2.67377e-2
31.1;-8.9;9.18550e-2
31.1;-8.8;1.55287e-2
31.1;-8.7;2.04974e-3
31.1;-8.6;2.91139e-3
31.1;-8.5;2.92733e-2
31.1;-8.4;5.26859e-3
31.1;-8.3;2.08808e-2
31.1;-8.1;3.05298e-2
31.1;-8.0;6.29612e-2
31.1;-7.8;3.19418e-2
31.1;-7.5;3.25226e-2
31.1;-7.4;2.55079e-2
31.1;-7.3;3.04425e-3
31.1;-7.2;1.49252e-2
31.1;-6.7;1.74038e-2
31.1;-6.3;2.03873e-2
31.1;-6.2;2.75994e-2
31.1;-5.7;5.38702e-2
31.1;-5.5;7.26519e-3
31.1;-5.2;4.54245e-2
31.1;-5.1;1.92676e-2
31.1;-5.0;9.51611e-3
31.1;-4.9;2.48626e-3
31.1;-4.1;9.23522e-3
31.1;29.8;3.96101e+1
31.1;48.4;2.11529e+0
31.0;-9.9;8.23692e-3
31.0;-9.8;1.02221e-2
31.0;-9.7;4.92583e-2
31.0;-9.6;1.20327e-2
31.0;-9.4;4.25359e-2
31.0;-9.3;3.79544e-2
31.0;-9.2;1.31525e-2
31.0;-9.1;2.96188e-2
31.0;-9.0;8.05093e-3
31.0;-8.9;6.58195e-3
31.0;-8.8;2.72464e-2
31.0;-8.6;4.45249e-2
31.0;-8.4;2.18525e-2
31.0;-8.3;3.01008e-3
31.0;-7.9;7.38286e-3
31.0;-7.8;5.37905e-2
31.0;-7.4;2.51625e-2
31.0;-7.3;3.60223e-3
31.0;-7.2;4.57396e-3
31.0;-6.9;9.50473e-3
31.0;-6.8;6.85525e-3
31.0;-6.7;5.86454e-3
31.0;-6.6;5.88579e-2
31.0;-4.1;1.12470e-2
31.0;121.2;6.05099e+2
30.9;-9.9;3.55288e-3
30.9;-9.8;2.86356e-2
30.9;-9.7;2.59786e-2
30.9;-9.5;2.84345e-2
30.9;-9.4;6.55538e-3
30.9;-9.1;1.84970e-2
30.9;-8.8;2.33215e-2
30.9;-8.3;2.25472e-3
30.9;-8.2;4.49083e-2
30.9;-8.1;5.85315e-3
30.9;-7.2;1.06814e-2
30.9;-7.0;3.72005e-1
30.9;-6.9;2.53674e-2
30.9;-6.8;1.32474e-3
30.9;-6.7;3.07461e-3
30.9;-5.3;2.69047e-2
30.9;-5.0;6.72239e-3
30.8;-9.9;2.81384e-2
30.8;-9.6;8.35839e-3
30.8;-9.5;1.03967e-2
30.8;-9.3;3.61362e-3
30.8;-9.2;2.68478e-2
30.8;-9.1;1.53085e-2
30.8;-9.0;1.56122e-2
30.8;-8.6;2.05088e-2
30.8;-8.4;2.87495e-2
30.8;-7.7;4.74135e-2
30.8;-7.0;9.07580e-3
30.8;-5.9;5.33122e-2
30.8;-5.8;7.91048e-3
30.8;-5.7;2.60393e-3
30.8;-5.3;2.68934e-2
30.7;-9.9;1.77530e-2
30.7;-9.7;2.76639e-2
30.7;-9.3;2.41718e-2
30.7;-9.2;2.14426e-2
30.7;-8.9;6.06572e-3
30.7;-8.8;2.66011e-2
30.7;-8.7;1.67054e-2
30.7;-8.6;1.37219e-2
30.7;-8.5;6.45668e-3
30.7;-8.4;2.38415e-2
30.7;-8.3;1.53996e-2
30.7;-8.1;4.66734e-2
30.7;-7.7;1.08029e-2
30.7;-7.6;2.09909e-3
30.7;-7.5;4.20577e-3
30.7;-7.4;1.68344e-2
30.7;-7.3;8.41153e-3
30.7;-6.5;4.18185e-2
30.7;-5.7;3.18469e-3
30.7;-5.6;3.75179e-2
30.6;-9.9;2.63240e-2
30.6;-9.8;3.80341e-3
30.6;-9.5;2.46197e-2
30.6;-9.4;4.01597e-3
30.6;-9.1;1.25414e-2
30.6;-9.0;6.29346e-3
30.6;-8.9;3.31792e-2
30.6;-8.7;2.17842e-2
30.6;-8.6;7.78522e-3
30.6;-8.5;1.33749e-1
30.6;-8.4;1.70280e-2
30.6;-8.3;1.80263e-2
30.6;-8.2;9.67554e-2
30.6;-8.1;1.28375e-2
30.6;-7.8;2.89773e-2
30.6;-7.6;4.20577e-3
30.6;-7.5;2.18259e-3
30.6;-6.5;3.70130e-2
30.6;-6.3;3.49974e-2
30.6;-6.2;4.57965e-2
30.6;-6.0;2.05847e-2
30.6;-5.5;1.98901e-2
30.6;-5.4;3.93664e-2
30.6;76.2;1.84164e+1
30.5;-9.8;2.55041e-2
30.5;-9.7;8.00424e-2
30.5;-9.6;1.20935e-2
30.5;-9.5;6.69582e-3
30.5;-9.4;2.00419e-2
30.5;-9.2;4.59673e-3
30.5;-9.1;1.97914e-2
30.5;-8.9;2.76184e-2
30.5;-8.8;4.48704e-2
30.5;-8.7;5.46825e-2
30.5;-8.6;3.12396e-2
30.5;-8.5;3.59274e-2
30.5;-8.4;4.65367e-3
30.5;-8.1;2.24750e-2
30.5;-8.0;2.92809e-2
30.5;-7.9;3.20139e-2
30.5;-7.8;5.34831e-3
30.5;-7.3;2.69237e-2
30.5;-7.2;7.09059e-3
30.5;-7.0;4.78045e-2
30.5;-6.7;8.11546e-3
30.5;-6.1;2.17045e-2
30.4;-9.7;3.07807e-1
30.4;-9.6;8.63119e-1
30.4;-9.5;3.81859e-3
30.4;-9.4;8.20276e-3
30.4;-9.3;8.34624e-2
30.4;-9.2;1.45581e-1
30.4;-9.1;3.51037e-2
30.4;-9.0;8.29652e-2
30.4;-8.9;3.60690e-1
30.4;-8.8;2.91215e-2
30.4;-8.7;1.24161e-2
30.4;-8.5;5.03705e-3
30.4;-8.2;1.84591e-2
30.4;-8.0;1.15962e-2
30.4;-7.9;7.03365e-3
30.4;-7.8;1.60753e-2
30.4;-7.5;7.82318e-3
30.4;-7.4;1.95864e-3
30.4;-6.1;7.63491e-2
30.4;-5.9;7.62807e-2
30.3;-9.6;1.75682e+0
30.3;-9.5;9.81359e-1
30.3;-9.4;6.12303e-2
30.3;-9.3;3.02026e-1
30.3;-9.2;1.27156e-1
30.3;-9.1;8.67610e-2
30.3;-9.0;2.84838e-2
30.3;-8.9;1.85198e-2
30.3;-8.8;1.35776e-2
30.3;-8.7;3.46748e-2
30.3;-8.6;7.23483e-3
30.3;-8.5;4.55118e-3
30.3;-8.4;1.51187e-2
30.3;-8.3;3.26061e-3
30.3;-7.5;1.37712e-2
30.3;-7.4;1.18126e-2
30.3;-7.3;7.83077e-3
30.3;-6.5;1.05751e-2
30.3;-5.9;2.81672e-1
30.3;-5.8;2.89621e-3
30.3;104.0;1.34142e+5
30.3;114.1;2.15077e+6
30.2;-9.6;9.70666e-2
30.2;-9.5;1.81159e-1
30.2;-9.4;2.33898e-1
30.2;-9.3;1.86754e-2
30.2;-9.2;3.04804e-2
30.2;-9.1;1.45721e-2
30.2;-9.0;3.91728e-3
30.2;-8.9;2.88482e-3
30.2;-8.8;4.60812e-3
30.2;-8.6;2.00040e-3
30.2;-8.5;4.70302e-3
30.2;-8.3;6.62750e-3
30.2;-8.2;9.66035e-3
30.2;-7.6;6.67305e-3
30.2;-7.3;3.91349e-3
30.2;-7.1;1.67130e-2
30.2;-5.9;9.87292e-3
30.2;-5.7;2.94669e-2
30.2;114.5;9.48364e+5
30.1;-81.6;2.61629e+0
30.1;-9.6;1.00316e-1
30.1;-9.5;2.04135e-1
30.1;-9.4;1.97800e-2
30.1;-9.3;9.34910e-3
30.1;-9.1;8.66585e-3
30.1;-8.9;6.07710e-3
30.1;-8.8;1.27350e-2
30.1;-8.6;1.12584e-2
30.1;-8.5;1.00817e-2
30.1;-6.9;1.07384e-2
30.1;-6.2;3.46558e-3
30.1;-5.6;3.91956e-2
30.1;-5.5;3.49291e-2
30.1;115.0;5.87601e+3
30.1;120.0;2.21884e+5
30.0;-94.1;2.18024e+0
30.0;-90.3;7.97970e-1
30.0;-9.7;2.64606e-2
30.0;-9.6;1.04579e-1
30.0;-9.5;1.75405e-2
30.0;-9.4;1.02107e-2
30.0;-9.2;3.76165e-2
30.0;-9.0;3.01388e-3
30.0;-8.9;4.23613e-3
30.0;-8.8;9.01886e-3
30.0;-8.7;5.73548e-3
30.0;-8.5;2.58799e-2
30.0;-8.2;5.88352e-3
30.0;-7.9;1.10231e-2
30.0;-6.9;2.13629e-2
30.0;-6.1;7.04504e-3
30.0;-5.6;1.05638e-2
30.0;31.1;9.75862e+0
29.9;-9.8;5.51532e-3
29.9;-9.7;6.08166e-2
29.9;-9.5;4.74098e-3
29.9;-9.4;4.59294e-3
29.9;-9.3;4.15262e-3
29.9;-8.8;4.99150e-3
29.9;-8.7;9.64517e-3
29.9;-8.6;6.54399e-3
29.9;-8.3;1.01386e-2
29.9;-7.6;1.27767e-2
29.9;-5.6;4.09910e-2
29.8;-9.7;4.23613e-3
29.8;-9.6;1.15241e-2
29.8;-9.5;2.17121e-3
29.8;-9.3;5.50393e-3
29.8;-9.1;3.32134e-3
29.8;-8.8;5.67854e-3
29.8;-8.6;4.04254e-3
29.8;-7.5;2.31697e-2
29.8;-7.4;3.56807e-3
29.8;-7.0;3.25226e-2
29.8;-5.8;2.24826e-2
29.7;-10.0;8.68862e-3
29.7;-9.9;3.70092e-3
29.7;-9.8;3.92184e-2
29.7;-9.6;5.61401e-3
29.7;-9.4;1.83452e-2
29.7;-9.3;6.47566e-3
29.7;-9.2;1.12622e-2
29.7;-9.1;2.44830e-3
29.7;-9.0;2.32342e-2
29.7;-8.0;8.32537e-2
29.7;-7.8;2.39136e-3
29.7;-7.7;8.54059e-3
29.6;-10.0;1.20403e-2
29.6;-9.9;5.16231e-3
29.6;-9.8;2.67290e-1
29.6;-9.6;1.33233e-2
29.6;-9.4;1.48151e-2
29.6;-9.3;1.29855e-2
29.6;-9.1;2.22055e-3
29.6;-9.0;3.97422e-3
29.6;-8.6;2.87343e-3
29.6;-8.0;8.21035e-3
29.5;-10.1;2.73678e-2
29.5;-9.9;5.30693e-2
29.5;-9.8;5.77344e-3
29.5;-9.7;3.52024e-2
29.5;-9.6;4.82069e-3
29.5;-9.5;7.35250e-3
29.5;-9.4;2.18905e-2
29.5;-9.3;1.13723e-2
29.5;-9.1;7.83457e-3
29.5;-8.7;4.83207e-3
29.5;31.1;2.96447e+4
29.4;-10.2;5.09019e-3
29.4;-10.0;5.68993e-3
29.4;-9.9;1.44317e-2
29.4;-9.8;1.11825e-2
29.4;-9.7;3.67435e-3
29.4;-9.6;2.77322e-2
29.4;-9.5;1.61360e-2
29.4;-9.4;1.80339e-2
29.4;-9.3;1.32967e-2
29.4;-9.1;1.09357e-2
29.4;-8.3;2.46956e-2
29.3;-10.2;8.64270e-2
29.3;-10.0;2.91519e-2
29.3;-9.9;1.81174e-2
29.3;-9.8;2.78955e-2
29.3;-9.7;1.42571e-2
29.3;-9.6;2.56597e-3
29.3;-9.5;1.47999e-2
29.3;-8.3;1.62575e-2
29.3;-8.2;4.64608e-3
29.2;-98.3;7.84888e-2
29.2;-10.0;1.45949e-2
29.2;-9.8;3.93626e-3
29.2;-9.6;8.06231e-3
29.2;-9.5;1.80074e-2
29.2;-9.2;3.30995e-3
29.2;-9.0;9.32632e-3
29.2;-8.7;6.57056e-3
29.2;-8.4;4.92697e-3
29.2;106.3;5.39040e+4
29.1;-10.3;9.52370e-3
29.1;-10.2;4.81310e-3
29.1;-10.1;3.13534e-3
29.1;-9.8;6.41873e-2
29.1;-9.6;2.41414e-2
29.1;-9.5;3.73129e-3
29.1;-9.4;2.94935e-3
29.1;-9.3;6.82488e-3
29.1;-9.0;4.91179e-3
29.0;-10.3;5.19647e-3
29.0;-10.1;7.75485e-3
29.0;-9.9;2.60013e-3
29.0;-9.5;3.52138e-2
29.0;-8.9;1.90664e-2
29.0;75.4;1.84164e+0
28.9;-10.2;2.12566e-3
28.9;-10.1;4.65633e-1
28.9;-9.9;1.22909e-2
28.8;-10.4;1.93966e-3
28.6;-9.5;9.15551e-3
28.5;-10.9;4.60433e-3
28.5;-10.6;2.30786e-3
28.4;-11.4;3.55137e-2
28.4;-11.2;1.73074e-1
28.4;-11.1;1.15381e-1
28.4;-10.6;4.65747e-3
28.3;-106.1;7.19952e-2
28.0;-12.1;8.27868e-3
28.0;-9.3;4.52841e-3
27.9;-13.0;3.14066e-2
27.8;90.6;5.76619e-1
27.8;90.8;2.41994e-1
27.7;90.6;3.77173e-1
27.7;90.7;3.14237e-1
27.6;90.5;7.68086e-1
27.6;90.9;2.42437e-1
27.6;91.0;4.01107e-1
27.6;91.1;4.19722e-1
27.5;89.2;9.36507e-1
27.5;89.9;3.28863e-1
27.5;90.7;1.32565e+0
27.5;91.1;7.00718e-1
27.5;91.5;8.40330e-1
27.5;97.0;6.67530e-4
27.5;97.8;1.82116e-3
27.5;112.4;1.91734e+4
27.5;114.5;1.90309e+4
27.4;89.2;1.96520e+0
27.4;89.3;5.49583e-1
27.4;89.4;3.74071e-1
27.4;89.6;4.66379e+1
27.4;89.8;1.47191e+0
27.4;89.9;1.99224e+0
27.4;90.4;1.87878e+0
27.4;90.5;4.73350e-1
27.4;90.6;1.43955e+0
27.4;90.7;4.77782e-1
27.4;91.2;3.85151e-1
27.4;91.4;5.56674e-1
27.4;91.5;3.40830e+0
27.4;91.6;5.33627e-1
27.4;111.4;7.27698e+4
