country,year,rp,impact
UKR,2008,34.0,1359273000.0
UKR,1993,17.0,484184000.0
UKR,2020,11.333333333333334,173981000.0
UKR,2006,8.5,34631000.0
UKR,1997,6.8,30994000.0
UKR,2013,5.666666666666667,26381000.0
UKR,2001,4.857142857142857,24792000.0
UKR,2010,4.25,2550000.0
UKR,1998,3.7777777777777777,2260000.0
URY,2007,34.0,63516000.0
URY,1998,17.0,8977000.0
URY,2016,11.333333333333334,3658000.0
USA,1993,34.0,24898032000.0
USA,2016,17.0,16034566000.0
USA,2008,11.333333333333334,13595448000.0
USA,1997,8.5,13391444000.0
USA,2019,6.8,11447148000.0
USA,2011,5.666666666666667,8586863000.0
USA,1995,4.857142857142857,5992015000.0
USA,1996,4.25,5075047000.0
USA,2013,3.7777777777777777,2860507000.0
USA,2020,3.4,2572492000.0
USA,2021,3.090909090909091,2214056000.0
USA,2023,2.8333333333333335,2200000000.0
USA,2006,2.6153846153846154,2146370000.0
USA,2017,2.4285714285714284,2029675000.0
USA,2014,2.2666666666666666,1977931000.0
USA,1991,2.125,1826519000.0
USA,2002,2.0,1648141000.0
USA,2022,1.8888888888888888,1500000000.0
USA,1994,1.7894736842105263,1382077000.0
USA,2005,1.7,1086451000.0
USA,2007,1.619047619047619,1027541000.0
USA,1998,1.5454545454545454,952426000.0
USA,2009,1.4782608695652173,908505000.0
USA,2015,1.4166666666666667,864319000.0
USA,2004,1.36,783218000.0
USA,2018,1.3076923076923077,611867000.0
USA,2000,1.2592592592592593,486059000.0
USA,2012,1.2142857142857142,221791000.0
USA,2003,1.1724137931034482,195678000.0
USA,1990,1.1333333333333333,100793000.0
USA,2001,1.096774193548387,54542000.0
USA,1999,1.0625,527000.0
VCT,2013,34.0,135676000.0
VCT,2016,17.0,7926000.0
VEN,2010,34.0,228159000.0
VEN,2012,17.0,118544000.0
VEN,2005,11.333333333333334,76427000.0
VEN,2020,8.5,33923000.0
VEN,2011,6.8,20817000.0
VEN,2002,5.666666666666667,4881000.0
VNM,2010,34.0,694811000.0
VNM,2008,17.0,651092000.0
VNM,2000,11.333333333333334,450369000.0
VNM,2007,8.5,437552000.0
VNM,1994,6.8,406726000.0
VNM,2011,5.666666666666667,284931000.0
VNM,1996,4.857142857142857,282486000.0
VNM,2016,4.25,196659000.0
VNM,1995,3.7777777777777777,165165000.0
VNM,2001,3.4,138835000.0
VNM,2002,3.090909090909091,136829000.0
VNM,2003,2.8333333333333335,116134000.0
VNM,1991,2.6153846153846154,100351000.0
VNM,1992,2.4285714285714284,99487000.0
VNM,2013,2.2666666666666666,98617000.0
VNM,1999,2.125,93115000.0
VNM,2005,2.0,62939000.0
VNM,2012,1.8888888888888888,38240000.0
VNM,1998,1.7894736842105263,24596000.0
VNM,2019,1.7,14881000.0
VNM,2006,1.619047619047619,11614000.0
VNM,2017,1.5454545454545454,1976000.0
VNM,1990,1.4782608695652173,1624000.0
VNM,2022,1.4166666666666667,1500000.0
YEM,1996,34.0,2257649000.0
YEM,1993,17.0,3039000.0
YUG,1990,34.0,1715948000.0
ZAF,2022,34.0,3675000000.0
ZAF,2006,17.0,313572000.0
ZAF,2011,11.333333333333334,274519000.0
ZAF,2000,8.5,271921000.0
ZAF,2012,6.8,254933000.0
ZAF,2016,5.666666666666667,219485000.0
ZAF,2014,4.857142857142857,105078000.0
ZAF,2021,4.25,81002000.0
ZAF,2019,3.7777777777777777,57236000.0
ZAF,1996,3.4,12800000.0
ZAF,1999,3.090909090909091,11068000.0
ZAF,2008,2.8333333333333335,1718000.0
ZMB,1998,34.0,37163000.0
ZWE,2003,34.0,318175000.0
ZWE,2000,17.0,123894000.0
ZWE,2001,11.333333333333334,5950000.0
