country,year,rp,impact
USA,1999,1.096774193548387,527.0
USA,2023,1.0625,0.0
VCT,2013,34.0,135676.0
VCT,2016,17.0,7926.0
VEN,2010,34.0,228159.0
VEN,2012,17.0,118544.0
VEN,2005,11.333333333333334,76427.0
VEN,2020,8.5,33923.0
VEN,2011,6.8,20817.0
VEN,2002,5.666666666666667,4881.0
VNM,2010,34.0,694811.0
VNM,2008,17.0,651092.0
VNM,2000,11.333333333333334,450369.0
VNM,2007,8.5,437552.0
VNM,1994,6.8,406726.0
VNM,2011,5.666666666666667,284931.0
VNM,1996,4.857142857142857,282486.0
VNM,2016,4.25,196659.0
VNM,1995,3.7777777777777777,165165.0
VNM,2001,3.4,138835.0
VNM,2002,3.090909090909091,136829.0
VNM,2003,2.8333333333333335,116134.0
VNM,1991,2.6153846153846154,100351.0
VNM,1992,2.4285714285714284,99487.0
VNM,2013,2.2666666666666666,98617.0
VNM,1999,2.125,93115.0
VNM,2005,2.0,62939.0
VNM,2012,1.8888888888888888,38240.0
VNM,1998,1.7894736842105263,24596.0
VNM,2019,1.7,14881.0
VNM,2006,1.619047619047619,11614.0
VNM,2017,1.5454545454545454,1976.0
VNM,1990,1.4782608695652173,1624.0
VNM,2022,1.4166666666666667,1500.0
YEM,1996,34.0,2257649.0
YEM,1993,17.0,3039.0
YUG,1990,34.0,1715948.0
ZAF,2022,34.0,3675000.0
ZAF,2006,17.0,313572.0
ZAF,2011,11.333333333333334,274519.0
ZAF,2000,8.5,271921.0
ZAF,2012,6.8,254933.0
ZAF,2016,5.666666666666667,219485.0
ZAF,2014,4.857142857142857,105078.0
ZAF,2021,4.25,81002.0
ZAF,2019,3.7777777777777777,57236.0
ZAF,1996,3.4,12800.0
ZAF,1999,3.090909090909091,11068.0
ZAF,2008,2.8333333333333335,1718.0
ZMB,1998,34.0,37163.0
ZWE,2003,34.0,318175.0
ZWE,2000,17.0,123894.0
ZWE,2001,11.333333333333334,5950.0
