country,year,rp,impact
VNM,2000,10.666666666666666,450369000.0
VNM,2007,8.0,437552000.0
VNM,1994,6.4,406726000.0
VNM,2011,5.333333333333333,284931000.0
VNM,1996,4.571428571428571,257484000.0
VNM,1995,4.0,165165000.0
VNM,2001,3.5555555555555554,138835000.0
VNM,2002,3.2,136829000.0
VNM,2016,2.909090909090909,127155000.0
VNM,2003,2.6666666666666665,116134000.0
VNM,1991,2.4615384615384617,100351000.0
VNM,1992,2.2857142857142856,99487000.0
VNM,2013,2.1333333333333333,98617000.0
VNM,1999,2.0,93115000.0
VNM,2005,1.8823529411764706,62939000.0
VNM,2012,1.7777777777777777,38240000.0
VNM,1998,1.6842105263157894,24596000.0
VNM,2006,1.6,11614000.0
VNM,1990,1.5238095238095237,1624000.0
YEM,1996,32.0,2257649000.0
YEM,1993,16.0,3039000.0
YUG,1990,32.0,1715948000.0
ZAF,2006,32.0,313572000.0
ZAF,2011,16.0,274519000.0
ZAF,2000,10.666666666666666,271921000.0
ZAF,2012,8.0,254933000.0
ZAF,2014,6.4,105078000.0
ZAF,1996,5.333333333333333,12800000.0
ZAF,1999,4.571428571428571,11068000.0
ZAF,2008,4.0,1718000.0
ZWE,2003,32.0,318175000.0
ZWE,2000,16.0,123894000.0
